date,symbol,open,high,low,close,volume
2019-02-05,TQQQ,6.04625,6.2,6.03805,6.1725,32229290.0
2019-02-06,TQQQ,6.185,6.21625,6.0402,6.12375,36355002.0
2019-02-07,TQQQ,5.95875,6.00375,5.73625,5.87375,52448350.0
2019-02-08,TQQQ,5.71375,5.90625,5.7,5.90375,36180504.0
2019-02-11,TQQQ,5.97125,6.01395,5.845,5.89,30299264.0
2019-02-12,TQQQ,6.01625,6.17375,5.9867,6.145,32056532.0
2019-02-13,TQQQ,6.2325,6.2852,6.14,6.1575,31902488.0
2019-02-14,TQQQ,6.0875,6.24375,6.02765,6.18,38342450.0
2019-02-15,TQQQ,6.31375,6.315,6.17,6.25375,35623952.0
2019-02-19,TQQQ,6.195,6.34875,6.195,6.29125,25893108.0
2019-02-20,TQQQ,6.30625,6.37875,6.1867,6.28625,42766364.0
2019-02-21,TQQQ,6.23375,6.2857,6.11625,6.215,32123392.0
2019-02-22,TQQQ,6.2575,6.365,6.24625,6.35,29909408.0
2019-02-25,TQQQ,6.50125,6.5475,6.4075,6.42,31025612.0
2019-02-26,TQQQ,6.37,6.5,6.34,6.44,26339248.0
2019-02-27,TQQQ,6.35375,6.4475,6.22375,6.42,28961044.0
2019-02-28,TQQQ,6.36375,6.4469,6.3254,6.38,23015756.0
2019-03-01,TQQQ,6.515,6.53625,6.3775,6.5075,35039170.0
2019-03-04,TQQQ,6.62125,6.66625,6.29375,6.50875,53271992.0
2019-03-05,TQQQ,6.5225,6.585,6.4275,6.525,25087292.0
2019-03-06,TQQQ,6.54125,6.5475,6.3825,6.4125,30867234.0
2019-03-07,TQQQ,6.36,6.3675,6.10375,6.17875,42326684.0
2019-03-08,TQQQ,5.9675,6.1525,5.945,6.14375,43734152.0
2019-03-11,TQQQ,6.21625,6.53875,6.21625,6.5275,32117024.0
2019-03-12,TQQQ,6.57875,6.68375,6.531,6.63375,37901574.0
2019-03-13,TQQQ,6.73375,6.88625,6.7075,6.7775,36282390.0
2019-03-14,TQQQ,6.79,6.815,6.7375,6.7475,23860722.0
2019-03-15,TQQQ,6.82625,6.9925,6.8075,6.915,34711470.0
2019-03-18,TQQQ,6.92125,7.0425,6.88,6.9775,37248508.0
2019-03-19,TQQQ,7.0675,7.16,6.96125,7.0475,41095264.0
2019-03-20,TQQQ,7.04375,7.25625,6.94875,7.12625,45880648.0
2019-03-21,TQQQ,7.06,7.48725,7.05625,7.45625,37989336.0
2019-03-22,TQQQ,7.35875,7.41875,6.9425,6.96875,66900312.0
2019-03-25,TQQQ,6.8825,6.99625,6.7725,6.925,52592442.0
2019-03-26,TQQQ,7.08625,7.2104,6.91375,7.02,43968030.0
2019-03-27,TQQQ,7.04875,7.0975,6.73125,6.8825,44202578.0
2019-03-28,TQQQ,6.93375,7.00375,6.80375,6.92625,32109322.0
2019-03-29,TQQQ,7.07875,7.1024,6.96,7.0825,31745024.0
2019-04-01,TQQQ,7.2875,7.3875,7.2125,7.36125,30591236.0
2019-04-02,TQQQ,7.38625,7.46475,7.32875,7.4425,26682218.0
2019-04-03,TQQQ,7.5675,7.71125,7.50125,7.57125,37904162.0
2019-04-04,TQQQ,7.5725,7.6599,7.42875,7.56,35905144.0
2019-04-05,TQQQ,7.6325,7.6875,7.5975,7.67375,26163694.0
2019-04-08,TQQQ,7.635,7.74875,7.54515,7.73375,25865066.0
2019-04-09,TQQQ,7.655,7.72875,7.6,7.64875,26030468.0
2019-04-10,TQQQ,7.6825,7.7775,7.65315,7.7725,24810922.0
2019-04-11,TQQQ,7.80125,7.80375,7.67,7.71375,27942632.0
2019-04-12,TQQQ,7.8125,7.825,7.71625,7.80875,23806944.0
2019-04-15,TQQQ,7.80875,7.8394,7.6575,7.815,20842314.0
2019-04-16,TQQQ,7.89375,7.94375,7.82375,7.89125,23571822.0
2019-04-17,TQQQ,8.045,8.0699,7.90125,7.97,28605628.0
2019-04-18,TQQQ,8.01,8.01375,7.85875,7.995,22975766.0
2019-04-22,TQQQ,7.89375,8.07375,7.875,8.0625,18939144.0
2019-04-23,TQQQ,8.12625,8.4,8.09125,8.36875,26238538.0
2019-04-24,TQQQ,8.3875,8.4225,8.28375,8.2875,23768898.0
2019-04-25,TQQQ,8.47125,8.4818,8.2539,8.38,29922648.0
2019-04-26,TQQQ,8.35125,8.4125,8.1375,8.41,27629138.0
2019-04-29,TQQQ,8.4075,8.49625,8.3675,8.455,20949420.0
2019-04-30,TQQQ,8.25,8.30125,8.08375,8.26125,31898744.0
2019-05-01,TQQQ,8.415,8.48855,8.1575,8.16625,31479070.0
2019-05-02,TQQQ,8.16875,8.29125,7.906,8.06625,35322116.0
2019-05-03,TQQQ,8.2675,8.46875,8.22375,8.44625,27222388.0
2019-05-06,TQQQ,7.91375,8.3275,7.87,8.295,40428880.0
2019-05-07,TQQQ,8.02625,8.1275,7.5805,7.8125,59382348.0
2019-05-08,TQQQ,7.73375,7.92375,7.64875,7.74375,40309464.0
2019-05-09,TQQQ,7.495,7.69875,7.28375,7.62125,55104406.0
2019-05-10,TQQQ,7.53,7.75375,7.155,7.6425,56964632.0
2019-05-13,TQQQ,7.06,7.17875,6.78375,6.8525,58730216.0
2019-05-14,TQQQ,6.9525,7.1975,6.87875,7.0675,35047980.0
2019-05-15,TQQQ,6.9325,7.42375,6.92375,7.36125,44040098.0
2019-05-16,TQQQ,7.375,7.7275,7.35075,7.59125,43506528.0
2019-05-17,TQQQ,7.36125,7.6675,7.33375,7.355,45627538.0
2019-05-20,TQQQ,7.0475,7.12875,6.90585,6.98625,46092178.0
2019-05-21,TQQQ,7.15875,7.255,7.09175,7.19625,28621744.0
2019-05-22,TQQQ,7.0725,7.2225,7.07,7.1025,32228144.0
2019-05-23,TQQQ,6.8569,6.86,6.63815,6.7675,51920286.0
2019-05-24,TQQQ,6.88375,6.95,6.735,6.7575,34306438.0
2019-05-28,TQQQ,6.8175,6.92625,6.67875,6.685,29225736.0
2019-05-29,TQQQ,6.56125,6.625,6.4075,6.5175,44480312.0
2019-05-30,TQQQ,6.56625,6.6475,6.48,6.595,34106948.0
2019-05-31,TQQQ,6.35875,6.42625,6.2675,6.2775,35150174.0
2019-06-03,TQQQ,6.2275,6.275,5.76625,5.87625,60453270.0
2019-06-04,TQQQ,6.05,6.36,5.9889,6.3525,40967304.0
2019-06-05,TQQQ,6.53625,6.54,6.296,6.4925,38079260.0
2019-06-06,TQQQ,6.525,6.69355,6.43875,6.6425,25075574.0
2019-06-07,TQQQ,6.75,7.1149,6.7275,7.02125,37887020.0
2019-06-10,TQQQ,7.17,7.4775,7.17,7.2775,45817954.0
2019-06-11,TQQQ,7.5075,7.54625,7.23165,7.305,34361796.0
2019-06-12,TQQQ,7.24125,7.2875,7.13755,7.18125,27544018.0
2019-06-13,TQQQ,7.26625,7.35375,7.2225,7.29875,24639844.0
2019-06-14,TQQQ,7.18375,7.2625,7.12375,7.20375,19286218.0
2019-06-17,TQQQ,7.24875,7.39625,7.23,7.335,18762582.0
2019-06-18,TQQQ,7.59375,7.81125,7.53875,7.6525,35457382.0
2019-06-19,TQQQ,7.69125,7.795,7.55,7.7425,34244808.0
2019-06-20,TQQQ,8.06125,8.06625,7.77875,7.955,29838766.0
2019-06-21,TQQQ,7.91375,8.0675,7.8686,7.91875,26161658.0
