date,symbol,open,high,low,close,volume
2025-05-30,SMH,243.23,243.23,235.37,239.75,11064652
2025-06-02,SMH,239.175,244.03,238.96,243.3,4719859
2025-06-03,SMH,243.48,249.17,242.35,248.79,7518683
2025-06-04,SMH,250.57,252.61,248.36,251.75,7258713
2025-06-05,SMH,253.74,256.06,249.76,251.3,8057739
2025-06-06,SMH,253.535,255.59,252.64,252.73,5589747
2025-06-09,SMH,255,259.87,255,256.96,10841427
2025-06-10,SMH,258.36,262.68,257.46,262.07,9762982
2025-06-11,SMH,263.6,264.91,259.69,261.88,12285963
2025-06-12,SMH,260.06,264,260.06,263.15,6781903
2025-06-13,SMH,257.55,260.6,256.05,256.99,11950239
2025-06-16,SMH,259.965,265.05,259.78,263.38,7497747
2025-06-17,SMH,262.44,265.53,261.36,261.59,7284711
2025-06-18,SMH,262.78,264.9114,260.99,262.59,7367364
2025-06-20,SMH,264.85,265.025,257.22,260.27,11439904
2025-06-23,SMH,259.85,262.66,257.12,261.92,10420123
2025-06-24,SMH,265.93,271.62,265.74,271.54,9035532
2025-06-25,SMH,273.22,275.27,272.45,275.2,8480014
2025-06-26,SMH,277.08,277.95,274.95,277.2,6789034
2025-06-27,SMH,278.18,280.5,275.6444,278.42,8170862
2025-06-30,SMH,279.7,279.96,277.095,278.88,6375790
2025-07-01,SMH,276.8,278.055,272.16,275.84,8931315
2025-07-02,SMH,274.82,281.92,274.66,281.25,8713833
2025-07-03,SMH,282.82,285.19,282.31,283.62,4442978
2025-07-07,SMH,281.76,282.64,278.55,279.76,8616432
2025-07-08,SMH,281.61,284.73,280.7,283.48,8186459
2025-07-09,SMH,284.73,287.84,283.57,285.42,6810712
2025-07-10,SMH,287.885,288.19,284.56,287.52,5636246
2025-07-11,SMH,286.47,288.94,285.55,287.49,5676952
2025-07-14,SMH,286.3,286.52,281.74,285.32,7455764
2025-07-15,SMH,291.67,293.2,290.08,290.8,9892534
2025-07-16,SMH,288.5,289.57,283.13,289.28,10065893
2025-07-17,SMH,290.045,292.56,287.98,291.71,6998322
2025-07-18,SMH,292.91,293.325,289.33,290.31,5522542
2025-07-21,SMH,290.67,293.53,290.4,290.51,5910943
2025-07-22,SMH,289.735,289.84,282.12,285.37,11537512
2025-07-23,SMH,285.3,286.67,282.99,286.61,8194570
2025-07-24,SMH,287.185,288.27,284.92,287.8,5902611
2025-07-25,SMH,286.23,288.04,285.06,287.49,4014949
2025-07-28,SMH,289.78,291.57,289.29,291.41,5671906
2025-07-29,SMH,293.56,296.7292,291.48,292.9,6968672
2025-07-30,SMH,294.76,297.38,293.59,296.26,7930267
2025-07-31,SMH,294.7,294.92,286.05,288.78,9928055
2025-08-01,SMH,282.91,286.9366,279.19,283.95,14032196
2025-08-04,SMH,286.29,290.31,285.21,290.19,5323179
2025-08-05,SMH,290.74,291.33,284.21,287.1,6918330
2025-08-06,SMH,284.83,287.23,282.77,286.62,6124256
2025-08-07,SMH,292.83,294.71,288.62,291.12,8069437
2025-08-08,SMH,291.93,293.92,290.65,293.53,5121579
2025-08-11,SMH,294.51,297.09,292.73,293.4,5799738
2025-08-12,SMH,295.29,300.24,293.15,300.1,7598549
2025-08-13,SMH,301.84,302.98,298.57,301.28,8959735
2025-08-14,SMH,298,302.8,297.28,301.92,5826969
2025-08-15,SMH,299.36,299.36,293.94,295.65,9026333
2025-08-18,SMH,294.915,297.19,294.78,296.86,5577455
2025-08-19,SMH,296.86,297.12,290.63,290.87,8191866
2025-08-20,SMH,290,290,281.15,288.96,10091017
2025-08-21,SMH,287.78,289.87,285.88,287.46,6067701
2025-08-22,SMH,287.63,296.36,286.54,293.64,5810384
